,doc_id,doc_x,doc_y,genre
9789025863395,9789025863395,9.467581,4.439661,"Dutch literary novel, novella"
9789461702692,9789461702692,10.114192,12.659661,romance
9789044963687,9789044963687,11.289097,10.128489,thriller
9789461990327,9789461990327,9.322222,12.702823,romance
9789021676647,9789021676647,13.846959,6.416273,unknown
9789402521689,9789402521689,7.0121074,14.69524,romance
9789021444291,9789021444291,9.766256,4.6510577,"Dutch literary novel, novella"
9789048724048,9789048724048,14.706499,6.329086,unknown
9789402534009,9789402534009,5.8662586,14.084471,romance
9789044976007,9789044976007,11.004099,9.297102,thriller
9789402515541,9789402515541,6.085868,14.193708,romance
9789029590693,9789029590693,10.914153,2.6898272,"Dutch literary novel, novella"
9789044970845,9789044970845,9.586843,8.782625,"translated literary novel, novella"
9789038891415,9789038891415,12.107501,5.4334393,"Dutch literary novel, novella"
9789461997258,9789461997258,9.60396,15.57652,romance
9789035144774,9789035144774,11.27351,6.3441195,unknown
9789021447636,9789021447636,10.311397,4.8003454,"Dutch literary novel, novella"
9789021445472,9789021445472,6.931125,5.084112,literary thriller
9789402540123,9789402540123,6.5929437,13.884431,romance
9789021447766,9789021447766,11.471931,9.035815,science fiction
9789460414640,9789460414640,12.523166,4.127736,unknown
9789044976793,9789044976793,6.627504,4.732451,literary thriller
9789402758627,9789402758627,7.5483336,17.186306,romance
9789402530315,9789402530315,6.611788,14.1813755,romance
9789044619195,9789044619195,8.8843975,6.3372045,"translated literary novel, novella"
9789044969870,9789044969870,8.634515,11.988476,"translated literary novel, novella"
9789402524376,9789402524376,8.050198,15.72275,romance
9789021455983,9789021455983,11.707377,5.3253374,"Dutch literary novel, novella"
9789461993014,9789461993014,9.90895,14.750713,romance
9789461993144,9789461993144,7.259132,14.578898,romance
9789461991300,9789461991300,8.648621,13.927508,romance
9789461707444,9789461707444,7.9948664,15.161369,romance
9789402511024,9789402511024,9.9320135,14.266763,romance
9789038897264,9789038897264,9.83106,4.9705124,"Dutch literary novel, novella"
9789044964615,9789044964615,10.040712,-3.481343,detective
9789044623611,9789044623611,11.3605,5.5405974,unknown
9789460414923,9789460414923,12.643425,4.2523704,unknown
9789402532678,9789402532678,6.9219203,14.667107,romance
9789021455174,9789021455174,10.076547,4.222839,"Dutch literary novel, novella"
9789025860851,9789025860851,13.781124,6.2739744,unknown
9789402751314,9789402751314,10.026098,9.977406,literary thriller
9789402505047,9789402505047,9.4926815,10.114019,Young adult fiction
9789461708656,9789461708656,9.927686,13.343114,romance
9789460414169,9789460414169,11.883126,6.7993174,unknown
9789460414039,9789460414039,12.904086,6.4557443,unknown
9789035140585,9789035140585,11.52288,6.4076753,unknown
9789461995735,9789461995735,9.570059,14.430124,romance
9789402515268,9789402515268,7.9301934,14.797146,romance
9789044638530,9789044638530,11.36281,5.8628197,unknown
9789401601306,9789401601306,9.6826315,5.9322205,"translated literary novel, novella"
9789402755008,9789402755008,7.5752454,17.412983,romance
9789025862558,9789025862558,14.106738,6.3775053,unknown
9789461995032,9789461995032,8.54224,12.430308,romance
9789461995162,9789461995162,9.364483,13.821378,romance
9789461997326,9789461997326,9.175994,13.051887,romance
9789461708151,9789461708151,6.3530874,14.743911,romance
9789402542219,9789402542219,5.6638427,14.843488,romance
9789029574280,9789029574280,11.038893,5.6686716,unknown
9789402534177,9789402534177,10.213963,13.601817,romance
9789402505184,9789402505184,6.4854145,14.521903,romance
9789021445298,9789021445298,10.287215,4.655773,"Dutch literary novel, novella"
9789402758887,9789402758887,10.899935,11.153284,unknown
9789402524208,9789402524208,9.917299,13.322136,romance
9789035140516,9789035140516,10.838621,6.3656793,unknown
9789461998064,9789461998064,9.223069,11.31939,romance
9789029590129,9789029590129,13.265697,6.9010553,"Dutch literary novel, novella"
9789402511673,9789402511673,6.226248,14.613333,romance
9789044966206,9789044966206,10.489615,7.84413,unknown
9789044964042,9789044964042,11.7457695,7.2953434,unknown
9789402505740,9789402505740,7.262702,14.948411,romance
9789402507454,9789402507454,9.336841,13.346506,romance
9789402505610,9789402505610,6.4236484,13.899491,romance
9789402751413,9789402751413,12.592512,11.715855,romance
9789044631937,9789044631937,11.440854,6.6945214,unknown
9789044641462,9789044641462,11.296802,5.997992,unknown
9789021671925,9789021671925,13.793732,6.3833637,unknown
9789402539608,9789402539608,7.4975047,15.094054,romance
9789044970708,9789044970708,11.835145,7.295694,unknown
9789025864279,9789025864279,14.63463,5.470661,Young adult fiction
9789029594288,9789029594288,11.516219,5.215654,"Dutch literary novel, novella"
9789029590600,9789029590600,10.9149065,2.6889133,"Dutch literary novel, novella"
9789029592444,9789029592444,9.588433,8.650909,"translated literary novel, novella"
9789402508925,9789402508925,9.180882,13.205189,romance
9789402511840,9789402511840,9.99071,9.7300005,literary thriller
9789402755176,9789402755176,9.358312,8.9194765,"translated literary novel, novella"
9789460412905,9789460412905,12.659265,3.9061089,unknown
9789021435787,9789021435787,9.644762,5.7008557,literary thriller
9789044627473,9789044627473,11.764652,5.1156225,"Dutch literary novel, novella"
9789461995995,9789461995995,6.8916335,13.730246,romance
9789402542530,9789402542530,5.763392,14.685229,romance
9789029576963,9789029576963,12.403915,5.628641,"Dutch literary novel, novella"
9789021435909,9789021435909,14.281184,9.059684,literary thriller
9789402517002,9789402517002,10.179521,14.058146,romance
9789401606257,9789401606257,11.02995,7.3934565,"translated literary novel, novella"
9789461704887,9789461704887,7.4156237,12.152063,romance
9789402531435,9789402531435,7.54589,9.393294,unknown
9789402527612,9789402527612,5.6708546,13.95124,romance
9789402527742,9789402527742,7.2512426,11.614098,romance
9789461992734,9789461992734,8.597518,13.76422,romance
9789402535679,9789402535679,9.135909,12.804996,romance
9789461709981,9789461709981,9.075662,13.3964815,romance
9789460413872,9789460413872,12.612757,3.529394,literary fiction general
9789402759693,9789402759693,7.708658,17.312645,romance
9789025867850,9789025867850,14.8341875,6.3573074,unknown
9789402754001,9789402754001,8.7258005,12.213905,romance
9789044977677,9789044977677,10.375929,9.604501,literary thriller
9789402514261,9789402514261,7.9765053,13.052372,romance
9789461996428,9789461996428,6.7478514,14.211011,romance
9789021676784,9789021676784,14.221265,6.712421,unknown
9789402527186,9789402527186,10.071176,14.727923,romance
9789402533842,9789402533842,8.043671,13.452928,romance
9789044968033,9789044968033,6.857974,7.962383,thriller
9789461992789,9789461992789,6.7339373,14.589465,romance
9789461996251,9789461996251,9.257001,14.509068,romance
9789038896380,9789038896380,12.167303,5.821723,"Dutch literary novel, novella"
9789461702128,9789461702128,6.954748,14.226974,romance
9789025875886,9789025875886,14.654824,6.5408597,unknown
9789021669090,9789021669090,13.684143,5.9998164,unknown
9789029581271,9789029581271,10.377526,4.162489,"Dutch literary novel, novella"
9789402516982,9789402516982,10.033916,14.03298,romance
9789401602662,9789401602662,12.902107,7.164589,unknown
9789402754728,9789402754728,7.9829974,17.283947,romance
9789402535150,9789402535150,8.068177,14.910176,romance
9789402527971,9789402527971,8.468428,13.858495,romance
9789461992857,9789461992857,8.75189,13.214084,romance
9789402509731,9789402509731,8.514775,14.07346,romance
9789044624069,9789044624069,8.628021,9.497598,"translated literary novel, novella"
9789044977844,9789044977844,9.6453,7.2477636,"translated literary novel, novella"
9789402512540,9789402512540,6.6985793,13.653011,romance
9789461990259,9789461990259,8.452794,14.10676,romance
9789021676739,9789021676739,14.154923,5.651185,unknown
9789402541830,9789402541830,4.218967,12.502262,romance
9789402521979,9789402521979,6.2085605,13.682922,romance
9789402541960,9789402541960,5.8115683,14.296423,romance
9789044973242,9789044973242,12.017844,7.501406,unknown
9789402504767,9789402504767,7.8287306,13.953199,romance
9789044971156,9789044971156,9.377747,8.522806,"translated literary novel, novella"
9789038896397,9789038896397,9.961324,4.8126574,"Dutch literary novel, novella"
9789044618891,9789044618891,12.018004,5.201277,"Dutch literary novel, novella"
9789048725106,9789048725106,14.6738615,6.460218,unknown
9789461992840,9789461992840,7.092023,14.576623,romance
9789035141476,9789035141476,10.596245,6.9373994,unknown
9789402510713,9789402510713,7.0386276,11.098226,romance
9789029591119,9789029591119,11.0366535,5.6626425,"Dutch literary novel, novella"
9789461999054,9789461999054,8.7495165,15.01998,romance
9789021439198,9789021439198,12.250342,4.0209165,"Dutch literary novel, novella"
9789461702975,9789461702975,9.550324,13.270309,suspense pocket
9789402750423,9789402750423,-2.4683046,8.108192,Young adult fiction
9789402504620,9789402504620,6.488485,14.340094,romance
9789044963830,9789044963830,10.460182,9.567394,literary thriller
9789044963960,9789044963960,5.5683975,20.43114,"translated literary novel, novella"
9789044622126,9789044622126,8.528497,9.510801,"translated literary novel, novella"
9789460413988,9789460413988,12.617148,4.2020617,unknown
9789402533736,9789402533736,10.086234,12.50072,romance
9789402531572,9789402531572,5.9887924,14.335665,romance
9789044640502,9789044640502,7.1454415,4.920654,"translated literary novel, novella"
9789402502695,9789402502695,8.554197,12.9138565,romance
9789044971668,9789044971668,11.474224,10.894536,thriller
9789402525441,9789402525441,10.372687,13.9562235,romance
9789402527605,9789402527605,7.6568027,14.41297,romance
9789461992673,9789461992673,8.141728,15.642906,romance
9789044622881,9789044622881,11.85706,4.2806673,"Dutch literary novel, novella"
9789402756302,9789402756302,9.616787,10.106304,Young adult fiction
9789401600248,9789401600248,12.047634,5.857936,popular fiction general
9789021439075,9789021439075,9.137668,6.194701,"translated literary novel, novella"
9789044977660,9789044977660,10.993028,9.769742,thriller
9789044975574,9789044975574,6.7180367,5.219843,literary thriller
9789035143951,9789035143951,10.722064,6.6563807,unknown
9789038899138,9789038899138,15.292769,6.6693053,"Dutch literary novel, novella"
9789021444345,9789021444345,9.355637,4.223818,"Dutch literary novel, novella"
9789021444215,9789021444215,9.868416,4.198678,"Dutch literary novel, novella"
9789461702746,9789461702746,6.7164865,10.83325,romance
9789461702616,9789461702616,9.180112,7.1713333,unknown
9789402752854,9789402752854,6.690801,17.274216,romance
9789461700452,9789461700452,7.008728,10.600201,romance
9789025863241,9789025863241,9.550656,4.3645277,"Dutch literary novel, novella"
9789025367558,9789025367558,9.837414,4.8801184,"Dutch literary novel, novella"
9789044961447,9789044961447,9.205457,7.2252274,thriller
9789021438696,9789021438696,12.039416,5.453728,"Dutch literary novel, novella"
9789044976083,9789044976083,11.0765,9.629508,thriller
9789021671932,9789021671932,14.443841,6.7513437,unknown
9789044623628,9789044623628,11.307656,5.425727,unknown
9789402508932,9789402508932,5.7426076,15.138811,romance
9789021677170,9789021677170,7.3109226,7.162101,unknown
9789460414794,9789460414794,11.0701,6.239863,"translated literary novel, novella"
9789402524536,9789402524536,9.269072,13.73139,romance
9789460412158,9789460412158,12.74569,3.9509408,unknown
9789029590747,9789029590747,10.936217,2.6968083,"Dutch literary novel, novella"
9789402534719,9789402534719,6.9261875,14.287848,romance
9789044619041,9789044619041,1.4620011,16.63349,"Dutch literary novel, novella"
9789460412912,9789460412912,13.0059805,6.4035225,unknown
9789460400063,9789460400063,12.060171,7.146986,unknown
9789048724758,9789048724758,15.403823,6.9383645,unknown
9789402511857,9789402511857,9.522642,10.131594,"translated literary novel, novella"
9789402515251,9789402515251,9.950573,13.610971,romance
9789401605939,9789401605939,12.352724,6.8331285,unknown
9789021455907,9789021455907,12.0480585,5.841508,literary thriller
9789461997418,9789461997418,6.3717246,13.80252,romance
9789461993090,9789461993090,7.870931,13.923739,romance
9789044969153,9789044969153,11.043116,9.266771,suspense pocket
9789461995025,9789461995025,9.686887,12.941116,romance
9789021443287,9789021443287,11.898083,5.384849,"Dutch literary novel, novella"
9789402529319,9789402529319,9.8526535,13.90009,romance
9789461703118,9789461703118,7.108641,14.29815,romance
9789044964691,9789044964691,11.822635,6.7467117,unknown
9789044638370,9789044638370,9.390587,9.229032,literary thriller
9789025370121,9789025370121,9.281683,5.9006114,"translated literary novel, novella"
9789402755718,9789402755718,7.4998655,17.096365,romance
9789402751390,9789402751390,12.257642,8.966889,Young adult fiction
9789402507287,9789402507287,6.4303975,13.51662,romance
9789044637878,9789044637878,10.253445,6.5651293,unknown
9789402536324,9789402536324,7.428877,14.461656,romance
9789402534160,9789402534160,10.292286,13.726646,romance
9789044619768,9789044619768,6.4702888,4.7552767,"translated literary novel, novella"
9789402534030,9789402534030,5.4738564,14.406065,romance
9789402511734,9789402511734,10.4969015,11.185948,unknown
9789038897424,9789038897424,11.891499,3.8454678,"Dutch literary novel, novella"
9789021441757,9789021441757,10.663577,4.7284617,"Dutch literary novel, novella"
9789044625813,9789044625813,11.986431,5.5271297,"Dutch literary novel, novella"
9789044970166,9789044970166,11.457554,10.891057,thriller
9789402505757,9789402505757,6.980667,14.2327385,romance
9789025304911,9789025304911,9.560598,5.537711,"translated literary novel, novella"
9789401601382,9789401601382,11.312631,7.497649,unknown
9789029586955,9789029586955,9.196344,6.813004,"translated literary novel, novella"
9789461707796,9789461707796,8.492997,12.879344,romance
9789025862619,9789025862619,14.325974,5.866307,unknown
9789461997067,9789461997067,8.773419,12.513396,romance
9789461995223,9789461995223,8.45001,13.161963,romance
9789048724277,9789048724277,14.878549,6.5491085,unknown
9789021678993,9789021678993,13.819018,6.5550823,unknown
9789401601610,9789401601610,9.073133,10.555099,"translated literary novel, novella"
9789401601740,9789401601740,13.135793,5.838165,"Dutch literary novel, novella"
